duration,offline
895,false
829,false
788,false
675,false
678,false
663,false
670,false
692,false
670,false
678,false
667,false
638,false
618,false
608,false
586,false
575,false
560,false
549,false
544,false
534,false
536,false
540,false
555,false
582,false
565,false
560,false
564,false
583,false
584,false
580,false
591,false
605,false
597,false
587,false
598,false
611,false
640,false
612,false
607,false
622,false
640,false
689,false
657,false
669,false
701,false
642,false
644,false
630,false
630,false
609,false
622,false
627,false
635,false
621,false
630,false
658,false
666,false
638,false
702,false
830,false
828,false
715,false
715,false
638,false
668,false
714,false
964,false
830,false
787,false
823,false
889,false
795,false
732,false
660,false
768,false
1027,false
978,false
917,false
844,false
790,false
781,false
794,false
731,false
711,false
717,false
740,false
799,false
838,false
762,false
775,false
791,false
810,false
694,false
739,false
790,false
742,false
768,false
814,false
757,false
704,false
676,false
693,false
689,false
692,false
699,false
781,false
768,false
706,false
667,false
632,false
612,false
611,false
599,false
599,false
602,false
607,false
649,false
640,false
621,false
648,false
662,false
659,false
673,false
684,false
713,false
778,false
798,false
776,false
681,false
717,false
752,false
761,false
675,false
723,false
650,false
684,false
744,false
697,false
738,false
680,false
696,false
749,false
662,false
651,false
673,false
732,false
795,false
799,false
694,false
702,false
640,false
629,false
614,false
582,false
585,false
612,false
762,false
851,false
661,false
643,false
630,false
694,false
637,false
783,false
782,false
977,false
950,false
868,false
810,false
767,false
679,false
636,false
652,false
882,false
978,false
888,false
860,false
720,false
735,false
921,false
922,false
881,false
863,false
838,false
763,false
700,false
655,false
672,false
979,false
811,false
886,false
948,false
968,false
898,false
775,false
755,false
653,false
617,false
606,false
621,false
658,false
946,false
897,false
861,false
877,false
852,false
816,false
730,false
700,false
674,false
702,false
674,false
823,false
868,false
906,false
886,false
903,false
859,false
771,false
712,false
642,false
648,false
688,false
869,false
841,false
785,false
736,false
746,false
757,false
742,false
683,false
693,false
740,false
684,false
681,false
765,false
890,false
809,false
751,false
758,false
763,false
776,false
688,false
688,false
638,false
678,false
1009,false
827,false
821,false
769,false
733,false
682,false
676,false
742,false
810,false
726,false
791,false
847,false
760,false
765,false
790,false
818,false
759,false
791,false
846,false
874,false
842,false
965,false
942,false
843,false
934,false
939,false
828,false
910,false
874,false
797,false
897,false
968,false
818,false
870,false
898,false
906,false
832,false
841,false
809,false
